# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "4" "-p" "--countReadPairs" "-t" "gene" "-g" "ID" "-a" "reference/annotation/NK01067.gff" "-o" "results/counts_SRR35308233_pairs.txt" "results/alignment/SRR35308233.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	results/alignment/SRR35308233.sorted.bam
gene-M8Y62_24265	CP097651.1	5053146	5053502	-	357	276
gene-M8Y62_24270	CP097651.1	5053506	5053922	-	417	361
gene-M8Y62_24275	CP097651.1	5054053	5054766	-	714	343
gene-M8Y62_24280	CP097651.1	5054957	5056150	-	1194	627
gene-M8Y62_24285	CP097651.1	5056327	5057406	-	1080	191
gene-M8Y62_24290	CP097651.1	5057438	5058853	-	1416	293
gene-M8Y62_24295	CP097651.1	5059023	5060006	+	984	344
gene-M8Y62_24300	CP097651.1	5060189	5060431	-	243	502
gene-M8Y62_24305	CP097651.1	5060571	5061569	-	999	177
gene-M8Y62_24310	CP097651.1	5061670	5062158	-	489	222
gene-M8Y62_24315	CP097651.1	5062408	5062923	+	516	817
gene-M8Y62_24320	CP097651.1	5063018	5063227	-	210	1827
gene-M8Y62_24325	CP097651.1	5063293	5063442	+	150	96
gene-M8Y62_24330	CP097651.1	5063462	5064778	-	1317	797
gene-M8Y62_24335	CP097651.1	5064848	5065456	-	609	4120
gene-M8Y62_24340	CP097651.1	5065579	5065947	-	369	91
gene-M8Y62_24345	CP097651.1	5066076	5068499	+	2424	1718
gene-M8Y62_24350	CP097651.1	5068548	5069414	-	867	500
gene-M8Y62_24355	CP097651.1	5069427	5069924	-	498	359
gene-M8Y62_24360	CP097651.1	5070112	5071035	-	924	5310
gene-M8Y62_24365	CP097651.1	5071150	5072439	-	1290	16149
gene-M8Y62_24370	CP097651.1	5072523	5073632	-	1110	3693
gene-M8Y62_24375	CP097651.1	5074003	5075193	+	1191	9120
gene-M8Y62_24380	CP097651.1	5075311	5076855	+	1545	3304
gene-M8Y62_24385	CP097651.1	5076870	5077760	+	891	2974
gene-M8Y62_24390	CP097651.1	5077952	5078362	-	411	277
gene-M8Y62_24395	CP097651.1	5078736	5080013	+	1278	36
gene-M8Y62_24400	CP097651.1	5080096	5080836	+	741	9
gene-M8Y62_24405	CP097651.1	5080829	5081149	+	321	10
gene-M8Y62_24410	CP097651.1	5081170	5081550	+	381	46
gene-M8Y62_24415	CP097651.1	5081658	5082167	+	510	34
gene-M8Y62_24420	CP097651.1	5082176	5082631	+	456	23
gene-M8Y62_24425	CP097651.1	5082681	5084330	-	1650	2878
gene-M8Y62_24430	CP097651.1	5085095	5086444	+	1350	912
gene-M8Y62_24435	CP097651.1	5086583	5087512	+	930	119
gene-M8Y62_24440	CP097651.1	5087629	5087901	+	273	279
gene-M8Y62_24445	CP097651.1	5087898	5088773	-	876	323
gene-M8Y62_24450	CP097651.1	5088972	5089661	+	690	1637
gene-M8Y62_24455	CP097651.1	5089774	5091405	-	1632	474
gene-M8Y62_24460	CP097651.1	5091535	5095218	-	3684	2851
gene-M8Y62_24465	CP097651.1	5095413	5096243	+	831	363
gene-M8Y62_24470	CP097651.1	5096294	5098078	-	1785	95
gene-M8Y62_24475	CP097651.1	5098181	5099485	-	1305	121
gene-M8Y62_24480	CP097651.1	5099565	5101166	-	1602	1090
gene-M8Y62_24485	CP097651.1	5101427	5102356	-	930	253
gene-M8Y62_24490	CP097651.1	5102513	5102974	+	462	538
gene-M8Y62_24495	CP097651.1	5103137	5103252	-	116	231
gene-M8Y62_24500	CP097651.1	5103448	5106350	-	2903	13916
gene-M8Y62_24505	CP097651.1	5106533	5106608	-	76	115
gene-M8Y62_24510	CP097651.1	5106694	5108232	-	1539	7405
gene-M8Y62_24515	CP097651.1	5108860	5110449	+	1590	371
gene-M8Y62_24520	CP097651.1	5110465	5111760	+	1296	426
gene-M8Y62_24525	CP097651.1	5111750	5113081	-	1332	1035
gene-M8Y62_24530	CP097651.1	5113068	5114462	-	1395	1121
gene-M8Y62_24535	CP097651.1	5114722	5115159	+	438	30
gene-M8Y62_24540	CP097651.1	5115163	5115858	-	696	150
gene-M8Y62_24545	CP097651.1	5115871	5116143	-	273	3282
gene-M8Y62_24550	CP097651.1	5116330	5116920	-	591	467
gene-M8Y62_24555	CP097651.1	5116963	5117634	-	672	568
gene-M8Y62_24560	CP097651.1	5117647	5118711	-	1065	2215
gene-M8Y62_24565	CP097651.1	5118752	5119525	-	774	289
gene-M8Y62_24570	CP097651.1	5119619	5120116	+	498	373
gene-M8Y62_24575	CP097651.1	5120379	5122274	+	1896	1471
gene-M8Y62_24580	CP097651.1	5122274	5122909	+	636	474
gene-M8Y62_24585	CP097651.1	5122902	5123657	+	756	247
gene-M8Y62_24590	CP097651.1	5123641	5123841	+	201	50
gene-M8Y62_24595	CP097651.1	5123843	5124613	+	771	319
gene-M8Y62_24600	CP097651.1	5124610	5125743	+	1134	483
gene-M8Y62_24605	CP097651.1	5126060	5127592	+	1533	606
gene-M8Y62_24610	CP097651.1	5127810	5128070	+	261	487
gene-M8Y62_24615	CP097651.1	5128074	5128391	+	318	411
gene-M8Y62_24620	CP097651.1	5128434	5129774	-	1341	1778
gene-M8Y62_24625	CP097651.1	5130175	5134398	-	4224	18073
gene-M8Y62_24630	CP097651.1	5134475	5138503	-	4029	21067
gene-M8Y62_24635	CP097651.1	5138828	5139193	-	366	4087
gene-M8Y62_24640	CP097651.1	5139260	5139757	-	498	6839
gene-M8Y62_24645	CP097651.1	5140171	5140875	-	705	8781
gene-M8Y62_24650	CP097651.1	5140879	5141307	-	429	3991
gene-M8Y62_24655	CP097651.1	5141464	5142009	-	546	1550
gene-M8Y62_24660	CP097651.1	5142011	5142394	-	384	2256
gene-M8Y62_24665	CP097651.1	5142731	5143915	-	1185	16536
gene-M8Y62_24670	CP097651.1	5144031	5144106	-	76	139
gene-M8Y62_24675	CP097651.1	5144112	5144186	-	75	599
gene-M8Y62_24680	CP097651.1	5144302	5144386	-	85	654
gene-M8Y62_24685	CP097651.1	5144397	5144472	-	76	19
gene-M8Y62_24690	CP097651.1	5144901	5145851	+	951	88
gene-M8Y62_24695	CP097651.1	5145877	5146839	-	963	266
gene-M8Y62_24700	CP097651.1	5146836	5147864	-	1029	416
gene-M8Y62_24705	CP097651.1	5148282	5148397	-	116	450
gene-M8Y62_24710	CP097651.1	5148572	5151471	-	2900	12379
gene-M8Y62_24715	CP097651.1	5151641	5151716	-	76	93
gene-M8Y62_24720	CP097651.1	5151822	5151898	-	77	772
gene-M8Y62_24725	CP097651.1	5151970	5153509	-	1540	8102
gene-M8Y62_24730	CP097651.1	5153897	5154430	-	534	395
gene-M8Y62_24735	CP097651.1	5154442	5155893	-	1452	927
gene-M8Y62_24740	CP097651.1	5155932	5156546	-	615	372
gene-M8Y62_24745	CP097651.1	5156546	5157877	-	1332	2028
gene-M8Y62_24750	CP097651.1	5158069	5160258	+	2190	1316
gene-M8Y62_24755	CP097651.1	5160268	5161431	+	1164	328
gene-M8Y62_24760	CP097651.1	5161538	5162239	-	702	1532
gene-M8Y62_24765	CP097651.1	5162289	5163764	-	1476	2032
gene-M8Y62_24770	CP097651.1	5163943	5164431	+	489	320
gene-M8Y62_24775	CP097651.1	5164428	5165231	-	804	335
gene-M8Y62_24780	CP097651.1	5165264	5166043	-	780	547
gene-M8Y62_24785	CP097651.1	5166046	5166582	-	537	984
gene-M8Y62_24790	CP097651.1	5166586	5166837	-	252	879
gene-M8Y62_24795	CP097651.1	5166967	5168607	-	1641	3265
gene-M8Y62_24800	CP097651.1	5168604	5169209	-	606	1078
gene-M8Y62_24805	CP097651.1	5169223	5169978	-	756	2192
gene-M8Y62_24810	CP097651.1	5170049	5171497	-	1449	607
gene-M8Y62_24815	CP097651.1	5171633	5172394	-	762	1787
gene-M8Y62_24820	CP097651.1	5172667	5173479	+	813	517
gene-M8Y62_24825	CP097651.1	5173538	5175802	-	2265	177
gene-M8Y62_24830	CP097651.1	5176050	5177003	+	954	192
gene-M8Y62_24835	CP097651.1	5176891	5177790	-	900	101
gene-M8Y62_24840	CP097651.1	5177879	5178679	-	801	427
gene-M8Y62_24845	CP097651.1	5178724	5179716	-	993	1149
gene-M8Y62_24850	CP097651.1	5179826	5180446	+	621	166
gene-M8Y62_24855	CP097651.1	5180609	5181517	+	909	229
gene-M8Y62_24860	CP097651.1	5181562	5182182	-	621	589
gene-M8Y62_24865	CP097651.1	5182244	5184070	-	1827	991
gene-M8Y62_24870	CP097651.1	5184138	5184998	-	861	752
gene-M8Y62_24875	CP097651.1	5185151	5185615	+	465	75
gene-M8Y62_24880	CP097651.1	5185664	5186557	+	894	227
gene-M8Y62_24885	CP097651.1	5186601	5187551	-	951	470
gene-M8Y62_24890	CP097651.1	5187907	5190069	-	2163	1404
gene-M8Y62_24895	CP097651.1	5190133	5190849	-	717	735
gene-M8Y62_24900	CP097651.1	5190849	5191751	-	903	643
gene-M8Y62_24905	CP097651.1	5191748	5192455	-	708	680
gene-M8Y62_24910	CP097651.1	5192452	5193276	-	825	1602
gene-M8Y62_24915	CP097651.1	5193312	5193515	-	204	768
gene-M8Y62_24920	CP097651.1	5193662	5193982	+	321	194
gene-M8Y62_24925	CP097651.1	5194031	5196583	-	2553	5222
gene-M8Y62_24930	CP097651.1	5196941	5197882	+	942	2679
gene-M8Y62_24935	CP097651.1	5197879	5198619	+	741	664
gene-M8Y62_24940	CP097651.1	5198641	5199822	+	1182	2251
gene-M8Y62_24945	CP097651.1	5199826	5201022	+	1197	1906
gene-M8Y62_24950	CP097651.1	5201484	5201560	-	77	38
gene-M8Y62_24955	CP097651.1	5201603	5201689	-	87	98
gene-M8Y62_24960	CP097651.1	5201713	5201788	-	76	519
gene-M8Y62_24965	CP097651.1	5201844	5201920	-	77	31
gene-M8Y62_24970	CP097651.1	5202023	5203408	-	1386	317
gene-M8Y62_24975	CP097651.1	5203614	5204354	-	741	500
gene-M8Y62_24980	CP097651.1	5204366	5205712	-	1347	704
gene-M8Y62_24985	CP097651.1	5205709	5206785	-	1077	535
gene-M8Y62_24990	CP097651.1	5206782	5208032	-	1251	776
gene-M8Y62_24995	CP097651.1	5208034	5209164	-	1131	1037
gene-M8Y62_25000	CP097651.1	5209170	5209844	-	675	413
gene-M8Y62_25005	CP097651.1	5209822	5210703	-	882	1731
gene-M8Y62_25010	CP097651.1	5210722	5211789	-	1068	1490
gene-M8Y62_25015	CP097651.1	5211786	5213048	-	1263	1671
gene-M8Y62_25020	CP097651.1	5213045	5214175	-	1131	2248
gene-M8Y62_25025	CP097651.1	5214232	5215278	-	1047	1571
gene-M8Y62_25030	CP097651.1	5215292	5216395	-	1104	834
gene-M8Y62_25035	CP097651.1	5216636	5217895	-	1260	17179
gene-M8Y62_25040	CP097651.1	5218226	5218555	-	330	2898
gene-M8Y62_25045	CP097651.1	5218897	5220162	+	1266	3009
gene-M8Y62_25050	CP097651.1	5220281	5221789	+	1509	1363
gene-M8Y62_25055	CP097651.1	5221809	5222735	+	927	118
gene-M8Y62_25060	CP097651.1	5222866	5223864	+	999	29
gene-M8Y62_25065	CP097651.1	5223927	5224649	+	723	57
gene-M8Y62_25070	CP097651.1	5224654	5226675	-	2022	377
gene-M8Y62_25075	CP097651.1	5226788	5227069	+	282	78
gene-M8Y62_25080	CP097651.1	5227121	5227402	+	282	187
gene-M8Y62_25085	CP097651.1	5227606	5229081	-	1476	313
gene-M8Y62_25090	CP097651.1	5229234	5230124	+	891	174
gene-M8Y62_25095	CP097651.1	5230121	5231665	-	1545	364
gene-M8Y62_25100	CP097651.1	5231668	5233518	-	1851	550
gene-M8Y62_25105	CP097651.1	5233579	5234508	-	930	524
gene-M8Y62_25110	CP097651.1	5234525	5234782	-	258	84
gene-M8Y62_25115	CP097651.1	5234779	5236425	-	1647	394
gene-M8Y62_25120	CP097651.1	5236566	5236664	-	99	492
gene-M8Y62_25125	CP097651.1	5237019	5238539	+	1521	81
gene-M8Y62_25130	CP097651.1	5238564	5238902	-	339	158
gene-M8Y62_25135	CP097651.1	5239021	5239842	+	822	372
gene-M8Y62_25140	CP097651.1	5239952	5240027	-	76	88
gene-M8Y62_25145	CP097651.1	5240081	5240157	-	77	146
gene-M8Y62_25150	CP097651.1	5240215	5240330	-	116	57
gene-M8Y62_25155	CP097651.1	5240427	5243330	-	2904	12670
gene-M8Y62_25160	CP097651.1	5243500	5243575	-	76	10
gene-M8Y62_25165	CP097651.1	5243612	5243688	-	77	180
gene-M8Y62_25170	CP097651.1	5243760	5245297	-	1538	8288
gene-M8Y62_25175	CP097651.1	5245694	5246545	-	852	735
gene-M8Y62_25180	CP097651.1	5246490	5248328	-	1839	405
gene-M8Y62_25185	CP097651.1	5248695	5249795	+	1101	257
gene-M8Y62_25190	CP097651.1	5249847	5250206	-	360	466
gene-M8Y62_25195	CP097651.1	5250222	5250857	-	636	1181
gene-M8Y62_25200	CP097651.1	5251054	5252454	+	1401	2035
gene-M8Y62_25205	CP097651.1	5252437	5253354	-	918	3090
gene-M8Y62_25210	CP097651.1	5253613	5254986	-	1374	387
gene-M8Y62_25215	CP097651.1	5255086	5255862	-	777	227
gene-M8Y62_25220	CP097651.1	5255869	5256873	-	1005	284
gene-M8Y62_25225	CP097651.1	5256987	5258138	+	1152	584
gene-M8Y62_25230	CP097651.1	5258397	5261048	+	2652	2104
gene-M8Y62_25235	CP097651.1	5261092	5261742	-	651	348
gene-M8Y62_25240	CP097651.1	5261767	5262753	+	987	207
gene-M8Y62_25245	CP097651.1	5262959	5263621	+	663	188
gene-M8Y62_25250	CP097651.1	5263676	5264779	+	1104	5819
gene-M8Y62_25255	CP097651.1	5264843	5265724	-	882	188
gene-M8Y62_25260	CP097651.1	5265869	5266756	-	888	471
gene-M8Y62_25265	CP097651.1	5266985	5267893	-	909	64
gene-M8Y62_25270	CP097651.1	5267985	5268356	+	372	32
gene-M8Y62_25275	CP097651.1	5268394	5269950	-	1557	61
gene-M8Y62_25280	CP097651.1	5270089	5271225	+	1137	50
gene-M8Y62_25285	CP097651.1	5271200	5273632	-	2433	1037
gene-M8Y62_25290	CP097651.1	5273635	5274795	-	1161	374
gene-M8Y62_25295	CP097651.1	5275063	5275380	+	318	764
gene-M8Y62_25300	CP097651.1	5275482	5275694	-	213	3238
gene-M8Y62_25305	CP097651.1	5275947	5278142	+	2196	404
gene-M8Y62_25310	CP097651.1	5278293	5279321	+	1029	404
gene-M8Y62_25315	CP097651.1	5279415	5280383	+	969	583
gene-M8Y62_25320	CP097651.1	5280475	5281005	+	531	284
gene-M8Y62_25325	CP097651.1	5281015	5282349	+	1335	780
gene-M8Y62_25330	CP097651.1	5282419	5283339	+	921	200
gene-M8Y62_25335	CP097651.1	5283432	5283917	+	486	5463
gene-M8Y62_25340	CP097651.1	5283979	5284941	-	963	2456
gene-M8Y62_25345	CP097651.1	5285138	5286040	-	903	816
gene-M8Y62_25350	CP097651.1	5286199	5286702	-	504	25838
gene-M8Y62_25355	CP097651.1	5286852	5287550	+	699	2233
gene-M8Y62_25360	CP097651.1	5287547	5288920	+	1374	1591
gene-M8Y62_25365	CP097651.1	5288988	5289662	-	675	416
gene-M8Y62_25370	CP097651.1	5289735	5290355	-	621	925
gene-M8Y62_25375	CP097651.1	5290645	5291679	+	1035	124
gene-M8Y62_25380	CP097651.1	5291712	5292557	-	846	122
gene-M8Y62_25385	CP097651.1	5292631	5293467	-	837	41
gene-M8Y62_25390	CP097651.1	5293778	5295244	+	1467	18
gene-M8Y62_25395	CP097651.1	5295241	5296500	+	1260	6
gene-M8Y62_25400	CP097651.1	5296650	5297480	+	831	32
gene-M8Y62_25405	CP097651.1	5297562	5298548	+	987	31
gene-M8Y62_25410	CP097651.1	5298694	5300205	+	1512	60
gene-M8Y62_25415	CP097651.1	5300202	5301209	+	1008	13
gene-M8Y62_25420	CP097651.1	5301206	5302210	+	1005	56
gene-M8Y62_25425	CP097651.1	5302300	5303448	+	1149	90
gene-M8Y62_25430	CP097651.1	5303445	5303759	+	315	35
gene-M8Y62_25435	CP097651.1	5303797	5305062	-	1266	219
gene-M8Y62_25440	CP097651.1	5305104	5307227	-	2124	460
gene-M8Y62_25445	CP097651.1	5307343	5308338	-	996	266
gene-M8Y62_25450	CP097651.1	5308426	5308974	-	549	399
gene-M8Y62_25455	CP097651.1	5309074	5309733	+	660	164
gene-M8Y62_25460	CP097651.1	5309733	5310056	+	324	34
gene-M8Y62_25465	CP097651.1	5310053	5310646	-	594	72
gene-M8Y62_25470	CP097651.1	5310643	5311080	-	438	24
gene-M8Y62_25475	CP097651.1	5311090	5311359	-	270	16
gene-M8Y62_25480	CP097651.1	5311418	5312260	-	843	98
gene-M8Y62_25485	CP097651.1	5312247	5313614	-	1368	216
gene-M8Y62_25490	CP097651.1	5313607	5313921	-	315	41
gene-M8Y62_25495	CP097651.1	5313933	5314913	-	981	254
gene-M8Y62_25500	CP097651.1	5315316	5315528	-	213	24
gene-M8Y62_25505	CP097651.1	5315657	5316493	-	837	233
gene-M8Y62_25510	CP097651.1	5316650	5319700	+	3051	16926
gene-M8Y62_25515	CP097651.1	5319713	5320615	+	903	3154
gene-M8Y62_25520	CP097651.1	5320612	5321247	+	636	2531
gene-M8Y62_25525	CP097651.1	5321244	5322173	+	930	2129
gene-M8Y62_25530	CP097651.1	5322347	5322730	-	384	105
gene-M8Y62_25535	CP097651.1	5322730	5322972	-	243	53
gene-M8Y62_25540	CP097651.1	5323177	5324094	+	918	247
gene-M8Y62_25545	CP097651.1	5324108	5325049	-	942	313
gene-M8Y62_25550	CP097651.1	5325094	5325531	-	438	86
gene-M8Y62_25555	CP097651.1	5325528	5326388	-	861	97
gene-M8Y62_25560	CP097651.1	5326382	5326981	-	600	276
gene-M8Y62_25565	CP097651.1	5327117	5328940	-	1824	3400
gene-M8Y62_25570	CP097651.1	5329319	5330728	+	1410	998
gene-M8Y62_25575	CP097651.1	5330917	5331966	+	1050	171
gene-M8Y62_25580	CP097651.1	5331975	5333384	+	1410	186
gene-M8Y62_25585	CP097651.1	5333495	5333605	+	111	39
gene-M8Y62_25590	CP097651.1	5333641	5335014	-	1374	567
gene-M8Y62_25595	CP097651.1	5335203	5335709	-	507	189
gene-M8Y62_25600	CP097651.1	5336293	5336925	+	633	682
gene-M8Y62_25605	CP097651.1	5337273	5340065	-	2793	2067
gene-M8Y62_25610	CP097651.1	5340462	5341361	+	900	389
gene-M8Y62_25615	CP097651.1	5341409	5342032	-	624	2575
gene-M8Y62_25620	CP097651.1	5342060	5343046	-	987	2127
gene-M8Y62_25625	CP097651.1	5343122	5343391	-	270	572
gene-M8Y62_25630	CP097651.1	5343463	5344044	+	582	160
gene-M8Y62_25635	CP097651.1	5344041	5344547	+	507	295
gene-M8Y62_25640	CP097651.1	5344746	5344861	-	116	56
gene-M8Y62_25645	CP097651.1	5344958	5347859	-	2902	13643
gene-M8Y62_25650	CP097651.1	5348038	5348113	-	76	184
gene-M8Y62_25655	CP097651.1	5348199	5349737	-	1539	8240
gene-M8Y62_25660	CP097651.1	5350214	5350915	+	702	737
gene-M8Y62_25665	CP097651.1	5350928	5352325	+	1398	528
gene-M8Y62_25670	CP097651.1	5352322	5353314	-	993	118
gene-M8Y62_25675	CP097651.1	5353318	5354250	-	933	160
gene-M8Y62_25680	CP097651.1	5354351	5355241	-	891	3674
gene-M8Y62_25685	CP097651.1	5355269	5356234	-	966	75
gene-M8Y62_25690	CP097651.1	5356240	5357745	-	1506	87
gene-M8Y62_25695	CP097651.1	5357756	5358175	-	420	78
gene-M8Y62_25700	CP097651.1	5358361	5360229	-	1869	663
gene-M8Y62_25705	CP097651.1	5360447	5361946	+	1500	574
gene-M8Y62_25710	CP097651.1	5361943	5363391	+	1449	257
gene-M8Y62_25715	CP097651.1	5363395	5364387	-	993	414
gene-M8Y62_25720	CP097651.1	5364539	5364997	+	459	337
gene-M8Y62_25725	CP097651.1	5365097	5365537	+	441	728
gene-M8Y62_25730	CP097651.1	5365919	5367808	+	1890	1790
gene-M8Y62_25735	CP097651.1	5367924	5368547	+	624	314
gene-M8Y62_25740	CP097651.1	5369164	5369544	+	381	773
gene-M8Y62_25745	CP097651.1	5369552	5370367	+	816	2209
gene-M8Y62_25750	CP097651.1	5370417	5370656	+	240	1396
gene-M8Y62_25755	CP097651.1	5370707	5371177	+	471	2414
gene-M8Y62_25760	CP097651.1	5371192	5371725	+	534	1805
gene-M8Y62_25765	CP097651.1	5371738	5373279	+	1542	5378
gene-M8Y62_25770	CP097651.1	5373330	5374193	+	864	3348
gene-M8Y62_25775	CP097651.1	5374220	5375602	+	1383	8250
gene-M8Y62_25780	CP097651.1	5375623	5376042	+	420	2738
gene-M8Y62_25785	CP097651.1	5376739	5378109	+	1371	1685
gene-M8Y62_25790	CP097651.1	5378293	5380122	+	1830	4711
gene-M8Y62_25795	CP097651.1	5380459	5381499	+	1041	614
gene-M8Y62_25800	CP097651.1	5381628	5382587	+	960	155
gene-M8Y62_25805	CP097651.1	5382587	5383477	+	891	87
gene-M8Y62_25810	CP097651.1	5383525	5384298	+	774	154
gene-M8Y62_25815	CP097651.1	5384349	5385074	+	726	123
gene-M8Y62_25820	CP097651.1	5385552	5387186	+	1635	66
gene-M8Y62_25825	CP097651.1	5387225	5388391	+	1167	1307
gene-M8Y62_25830	CP097651.1	5388442	5389161	+	720	217
gene-M8Y62_25835	CP097651.1	5389241	5389906	-	666	222
gene-M8Y62_25840	CP097651.1	5390076	5391413	+	1338	430
gene-M8Y62_25845	CP097651.1	5391459	5392025	-	567	463
gene-M8Y62_25850	CP097651.1	5392062	5392637	-	576	300
gene-M8Y62_25855	CP097651.1	5392947	5393906	-	960	58
gene-M8Y62_25860	CP097651.1	5393881	5395059	-	1179	71
gene-M8Y62_25865	CP097651.1	5395159	5395578	-	420	51
gene-M8Y62_25870	CP097651.1	5395698	5397062	-	1365	227
gene-M8Y62_25875	CP097651.1	5397185	5398831	-	1647	1680
gene-M8Y62_25880	CP097651.1	5398834	5399091	-	258	173
gene-M8Y62_25885	CP097651.1	5399055	5399414	-	360	488
gene-M8Y62_25890	CP097651.1	5399430	5399570	-	141	2834
gene-M8Y62_25905	CP097652.1	1010	2356	-	1347	33
gene-M8Y62_25910	CP097652.1	2353	3204	-	852	49
gene-M8Y62_25930	CP097652.1	4511	4765	-	255	3
gene-M8Y62_25940	CP097652.1	5577	6119	+	543	0
gene-M8Y62_25945	CP097652.1	6136	7002	-	867	13
gene-M8Y62_25950	CP097652.1	7132	7692	-	561	8
gene-M8Y62_25955	CP097652.1	7682	8617	-	936	36
gene-M8Y62_25960	CP097652.1	8681	9103	-	423	56
gene-M8Y62_25965	CP097652.1	9174	10373	-	1200	143
gene-M8Y62_25970	CP097652.1	10471	10923	+	453	82
gene-M8Y62_25975	CP097652.1	11005	12387	+	1383	74
gene-M8Y62_25980	CP097652.1	12458	13588	+	1131	52
gene-M8Y62_25985	CP097652.1	13600	15249	+	1650	139
gene-M8Y62_25990	CP097652.1	15516	16739	-	1224	116
gene-M8Y62_25995	CP097652.1	16776	17177	-	402	21
gene-M8Y62_26000	CP097652.1	17322	17822	+	501	2
gene-M8Y62_26010	CP097652.1	19281	19766	-	486	39
gene-M8Y62_26015	CP097652.1	19929	20075	-	147	25
gene-M8Y62_26025	CP097652.1	21380	22189	+	810	516
gene-M8Y62_26030	CP097652.1	22186	23019	+	834	345
gene-M8Y62_26035	CP097652.1	23046	24290	+	1245	2120
gene-M8Y62_26040	CP097652.1	24301	25827	+	1527	284
gene-M8Y62_26045	CP097652.1	25846	27621	+	1776	223
gene-M8Y62_26050	CP097652.1	27807	28037	+	231	707
gene-M8Y62_26060	CP097652.1	28622	29101	+	480	204
gene-M8Y62_26065	CP097652.1	29098	29937	+	840	171
gene-M8Y62_26070	CP097652.1	30255	30653	-	399	256
gene-M8Y62_26075	CP097652.1	30990	31484	-	495	22
gene-M8Y62_26080	CP097652.1	31662	31928	+	267	131
gene-M8Y62_26085	CP097652.1	31919	32611	+	693	36
gene-M8Y62_26090	CP097652.1	33997	34694	-	698	121
gene-M8Y62_26100	CP097652.1	35471	35782	+	312	824
gene-M8Y62_26105	CP097652.1	35779	36198	+	420	601
gene-M8Y62_26110	CP097652.1	36345	37313	+	969	245
gene-M8Y62_26115	CP097652.1	37385	37750	-	366	7
gene-M8Y62_26120	CP097652.1	37764	38552	-	789	54
gene-M8Y62_26125	CP097652.1	38573	39193	-	621	26
gene-M8Y62_26130	CP097652.1	39612	40247	+	636	63
gene-M8Y62_26135	CP097652.1	40560	41030	+	471	17
gene-M8Y62_26140	CP097652.1	41052	42020	+	969	39
gene-M8Y62_26150	CP097652.1	42254	42748	-	495	76
gene-M8Y62_26155	CP097652.1	42790	45759	-	2970	93
gene-M8Y62_26160	CP097652.1	45762	46319	-	558	46
gene-M8Y62_26165	CP097652.1	46449	47525	-	1077	102
gene-M8Y62_26170	CP097652.1	47522	49927	-	2406	267
gene-M8Y62_26175	CP097652.1	50013	50447	+	435	147
gene-M8Y62_26180	CP097652.1	50743	52143	-	1401	42
gene-M8Y62_26185	CP097652.1	52140	52820	-	681	42
gene-M8Y62_26190	CP097652.1	52875	53804	-	930	41
gene-M8Y62_26195	CP097652.1	53809	54189	-	381	33
gene-M8Y62_26200	CP097652.1	54229	55119	-	891	114
gene-M8Y62_26205	CP097652.1	55125	56942	-	1818	270
gene-M8Y62_26210	CP097652.1	57176	57643	+	468	2
gene-M8Y62_26215	CP097652.1	57910	58647	+	738	40
gene-M8Y62_26220	CP097652.1	58681	58878	-	198	85
gene-M8Y62_26225	CP097652.1	58919	61366	-	2448	380
gene-M8Y62_26240	CP097652.1	65688	66050	-	363	18
gene-M8Y62_26245	CP097652.1	66079	67464	-	1386	72
gene-M8Y62_26250	CP097652.1	67654	68334	+	681	128
gene-M8Y62_26255	CP097652.1	68327	69802	+	1476	200
gene-M8Y62_26260	CP097652.1	70053	70484	+	432	93
gene-M8Y62_26265	CP097652.1	70628	70978	+	351	11
gene-M8Y62_26270	CP097652.1	71365	72273	-	909	331
gene-M8Y62_26275	CP097652.1	72910	73884	+	975	162
gene-M8Y62_26280	CP097652.1	74808	75629	+	822	136
gene-M8Y62_26285	CP097652.1	75626	76405	+	780	147
gene-M8Y62_26290	CP097652.1	76550	77479	-	930	870
gene-M8Y62_26300	CP097652.1	77929	79677	-	1749	58
gene-M8Y62_26305	CP097652.1	79866	80117	+	252	216
gene-M8Y62_26310	CP097652.1	80641	81507	+	867	233
gene-M8Y62_26315	CP097652.1	81507	82538	+	1032	164
gene-M8Y62_26320	CP097652.1	82538	82975	+	438	113
gene-M8Y62_26325	CP097652.1	82972	83295	+	324	19
gene-M8Y62_26330	CP097652.1	83468	83968	+	501	59
gene-M8Y62_26335	CP097652.1	84011	84538	+	528	34
gene-M8Y62_26345	CP097652.1	85322	86104	-	783	34
gene-M8Y62_26355	CP097652.1	87576	88644	+	1069	307
gene-M8Y62_26370	CP097652.1	91391	92401	-	1011	354
gene-M8Y62_26375	CP097652.1	93131	94297	+	1167	369
gene-M8Y62_26380	CP097652.1	94297	95268	+	972	196
gene-M8Y62_26395	CP097652.1	96853	97293	+	441	9
gene-M8Y62_26400	CP097652.1	97290	97640	+	351	1
gene-M8Y62_26405	CP097652.1	97671	99263	+	1593	68
gene-M8Y62_26415	CP097652.1	99591	100559	-	969	136
gene-M8Y62_26425	CP097652.1	101823	102266	+	444	23
gene-M8Y62_26430	CP097652.1	102276	102683	+	408	10
gene-M8Y62_26435	CP097652.1	102726	103685	+	960	28
gene-M8Y62_26440	CP097652.1	103682	104152	+	471	4
gene-M8Y62_26445	CP097652.1	104437	104760	+	324	0
gene-M8Y62_26450	CP097652.1	104912	105229	+	318	7
gene-M8Y62_26455	CP097652.1	105295	106431	-	1137	140
